["123456780", 0]
["602184537", 23]
["357426801", 23]
["351082764", 23]
["217458603", 23]
["824750613", 23]
["287014536", 23]
["153847602", 23]
["305761824", 23]
["271046385", 23]
["752048361", 23]
["642057831", 23]
["532748601", 23]
["304821675", 23]
["607135428", 23]
["827015436", 23]
["751864302", 23]
["465023817", 23]
["728065431", 23]
["524831607", 23]
["132640587", 23]
["826340157", 23]
["527186304", 23]
["481620357", 23]
["406175382", 23]
["607325418", 23]
["601384275", 23]
["658043217", 23]
["482530617", 23]
["812370456", 23]
["803621745", 23]
["428037651", 23]
["312067845", 23]
["317085462", 23]
["158376204", 23]
["184623705", 23]
["605831247", 23]
["607825143", 23]
["521680347", 23]
["206375418", 23]
["246570138", 23]
["154376802", 23]
["287645103", 23]
["732468105", 23]
["567380142", 23]
["627031485", 23]
["175240386", 23]
["768410532", 23]
["631850427", 23]
["671025348", 23]
["462015387", 23]
["571683204", 23]
["783516402", 23]
["706542831", 23]
["573680421", 23]
["473258106", 23]
["618035274", 23]
["125074368", 23]
["501684273", 23]
["763410285", 23]
["287510643", 23]
["651830472", 23]
["563217408", 23]
["205381764", 23]
["634012875", 23]
["357410286", 23]
["702135684", 23]
["736015824", 23]
["107642538", 23]
["682370451", 23]
["457821603", 23]
["407618532", 23]
["734580216", 23]
["604231578", 23]
["268051437", 23]
["736082415", 23]
["628034751", 23]
["214038765", 23]
["384760521", 23]
["124586307", 23]
["537481602", 23]
["308427156", 23]
["856412307", 23]
["863240715", 23]
["746130825", 23]
["521083647", 23]
["328054176", 23]
["603725481", 23]
["576041823", 23]
["581032764", 23]
["728410635", 23]
["638172504", 23]
["526831704", 23]
["746081325", 23]
["205467381", 23]
["416870253", 23]
["645280731", 23]
["104376258", 23]
["703261458", 23]
["154082637", 23]
["476351208", 23]
["274510836", 23]
["864730215", 23]
["103584267", 23]
["275834601", 23]
["257046138", 23]
["678120543", 23]
["326041587", 23]
["627413508", 23]
["806152743", 23]
["602415873", 23]
["582067431", 23]
["652710843", 23]
["837021654", 23]
["873061254", 23]
["203584617", 23]
["125374608", 23]
["573214608", 23]
["703251648", 23]
["315764208", 23]
["208146357", 23]
["501438267", 23]
["607138245", 23]
["473086215", 23]
["354018672", 23]
["418653207", 23]
["642513807", 23]
["107546382", 23]
["317246805", 23]
["514073268", 23]
["825061473", 23]
["867320145", 23]
["482051673", 23]
["421670358", 23]
["607132485", 23]
["465728103", 23]
["265870314", 23]
["814063752", 23]
["483620175", 23]
["104538726", 23]
["487250163", 23]
["238610574", 23]
["605817243", 23]
["384670125", 23]
["146025783", 23]
["745263108", 23]
["615042837", 23]
["514026873", 23]
["172385604", 23]
["517480263", 23]
["167458203", 23]
["845023617", 23]
["602873514", 23]
["304726185", 23]
["617035482", 23]
["307624185", 23]
["157362408", 23]
["602837154", 23]
["248031576", 23]
["814637502", 23]
["306847512", 23]
["372154806", 23]
["356072481", 23]
["374680152", 23]
["528430617", 23]
["201854763", 23]
["351026847", 23]
["321547806", 23]
["835041672", 23]
["483210567", 23]
["504318726", 23]
["527016438", 23]
["781435206", 23]
["657081243", 23]
["568031742", 23]
["706183452", 23]
["258147306", 23]
["462150387", 23]
["304571286", 23]
["706541823", 23]
["821760435", 23]
["154087362", 23]
["725641803", 23]
["784235106", 23]
["835621407", 23]
["315064728", 23]
["615420378", 23]
["365842107", 23]
["842371605", 23]
["745320618", 23]
["301748625", 23]
["617083452", 23]
["304182567", 23]
["804376215", 23]
["286015374", 23]
["603271854", 23]
["672580431", 23]
["602538174", 23]
["275481306", 23]
["781035264", 23]
["317286504", 23]
["471065283", 23]
["534721608", 23]
["638450127", 23]
["708136452", 23]
["706815324", 23]
["824756103", 23]
["465230817", 23]
["872034615", 23]
["417250836", 23]
["258317406", 23]
["264813705", 23]
["305264871", 23]
["621350748", 23]
["861042357", 23]
["673051428", 23]
["352086714", 23]
["725486301", 23]
["168054237", 23]
["408653271", 23]
["604312578", 23]
["748210536", 23]
["261874503", 23]
["873150264", 23]
["546280137", 23]
["541028367", 23]
["564037218", 23]
["502816347", 23]
["604281375", 23]
["786245103", 23]
["842036715", 23]
["563740218", 23]
["275360481", 23]
["476081352", 23]
["346820157", 23]
["278410365", 23]
["142067835", 23]
["604718253", 23]
["286175304", 23]
["204657813", 23]
["804236715", 23]
["157026384", 23]
["732014658", 23]
["807236451", 23]
["751620438", 23]
["837015462", 23]
["506781234", 23]
["876150432", 23]
["574026831", 23]
["501374862", 23]
["631750248", 23]
["378526104", 23]
["108543267", 23]
["524018736", 23]
["406273815", 23]
["748012356", 23]
["852610743", 23]
["143260857", 23]
["127034568", 23]
["381765402", 23]
["625413807", 23]
["821036457", 23]
["528760431", 23]
["807312654", 23]
["853160742", 23]
["751840623", 23]
["342067518", 23]
["504871623", 23]
["506214837", 23]
["608324751", 23]
["523084617", 23]
["134670258", 23]
["804563127", 23]
["274038561", 23]
["832160745", 23]
["753640218", 23]
["506431287", 23]
["473612805", 23]
["841726305", 23]
["531086247", 23]
["385612407", 23]
["705413682", 23]
["154867302", 23]
["708342516", 23]
["583640172", 23]
["217850436", 23]
["817430265", 23]
["726085341", 23]
["735012648", 23]
["756038142", 23]
["387046125", 23]
["406185732", 23]
["601372854", 23]
["721064385", 23]
["475061382", 23]
["643150872", 23]
["763185204", 23]
["426830157", 23]
["627538104", 23]
["781630542", 23]
["301245678", 23]
["248765301", 23]
["762540831", 23]
["472035618", 23]
["407813562", 23]
["168570324", 23]
["271635408", 23]
["743180256", 23]
["206573481", 23]
["836142507", 23]
["281036754", 23]
["764213805", 23]
["715043268", 23]
["601738425", 23]
["574016382", 23]
["637140258", 23]
["807341265", 23]
["258046173", 23]
["281053647", 23]
["608124357", 23]
["724015683", 23]
["174586203", 23]
["463850172", 23]
["326075841", 23]
["514760328", 23]
["402653817", 23]
["652178304", 23]
["814357602", 23]
["638740512", 23]
["483612507", 23]
["645038127", 23]
["861527403", 23]
["741628305", 23]
["518073462", 23]
["605427183", 23]
["735018624", 23]
["456123807", 23]
["206715843", 23]
["458376102", 23]
["127354806", 23]
["351840267", 23]
["302751648", 23]
["281345706", 23]
["805721643", 23]
["304165287", 23]
["205817346", 23]
["268053714", 23]
["608437215", 23]
["805317246", 23]
["607832145", 23]
["483610257", 23]
["852716304", 23]
["165038742", 23]
["178046253", 23]
["408736152", 23]
["108456372", 23]
["601485327", 23]
["241853607", 23]
["814027635", 23]
["746523108", 23]
["645073128", 23]
["518230647", 23]
["683270415", 23]
["327850416", 23]
["527430816", 23]
["253078416", 23]
["734860521", 23]
["301768524", 23]
["562831407", 23]
["106875342", 23]
["147063582", 23]
["726841503", 23]
["801376425", 23]
["403587126", 23]
["875410362", 23]
["608517342", 23]
["254061378", 23]
["625073418", 23]
["425078613", 23]
["453820617", 23]
["847023516", 23]
["287461503", 23]
["178360452", 23]
["261548307", 23]
["806473215", 23]
["263084751", 23]
["307825164", 23]
["752386401", 23]
["568347201", 23]
["508634271", 23]
["482670135", 23]
["507831462", 23]
["745082631", 23]
["562810743", 23]
["871320564", 23]
["146053827", 23]
["371056842", 23]
["307248615", 23]
["145086723", 23]
["705834621", 23]
["385672104", 23]
["863024715", 23]
["456120873", 23]
["732841506", 23]
["685231704", 23]
["603471258", 23]
["105264378", 23]
["821753406", 23]
["267034518", 23]
["872410635", 23]
["602417358", 23]
["862351407", 23]
["321065847", 23]
["601435287", 23]
["702184635", 23]
["276540318", 23]
["231750684", 23]
["836175204", 23]
["605438217", 23]
["605137248", 23]
["312764805", 23]
["305876142", 23]
["458062317", 23]
["805324761", 23]
["532178604", 23]
["671540832", 23]
["578260134", 23]
["416023857", 23]
["254367801", 23]
["645370218", 23]
["371524806", 23]
["251834607", 23]
["204187635", 23]
["401635827", 23]
["842571306", 23]
["608452713", 23]
["256031784", 23]
["417062358", 23]
["504783621", 23]
["251784603", 23]
["103852674", 23]
["371450286", 23]
["237065418", 23]
["431627508", 23]
["402351678", 23]
["184356702", 23]
["208754631", 23]
["347180526", 23]
["563812407", 23]
["178250463", 23]
["563047281", 23]
["541637802", 23]
["164527803", 23]
["104387256", 23]
["748635102", 23]
["146085732", 23]
["465380217", 23]
["207831645", 23]
["206547381", 23]
["702546381", 23]
["467138205", 23]
["381740652", 23]
["175634802", 23]
["647032185", 23]
["276184305", 23]
["164052837", 23]
["306412857", 23]
["687012453", 23]
["185437206", 23]
["286310745", 23]
["254068731", 23]
["563024781", 23]
["406823571", 23]
["201768543", 23]
["513670842", 23]
["751380246", 23]
["215064378", 23]
["683051247", 23]
["741038265", 23]
["763125408", 23]
["736450812", 23]
["732680415", 23]
["257410836", 23]
["568314207", 23]
["508247613", 23]
["681072543", 23]
["734180652", 23]
["345812607", 23]
["831470265", 23]
["735480126", 23]
["264018573", 23]
["264031785", 23]
["481057362", 23]
["732651408", 23]
["875032461", 23]
["728540316", 23]
["678042315", 23]
["134270568", 23]
["846253107", 23]
["302517864", 23]
["386072154", 23]
["186730254", 23]
["816024735", 23]
["615470823", 23]
["782630514", 23]
["601258473", 23]
["104352678", 23]
["321658407", 23]
["634270815", 23]
["703186425", 23]
["701564238", 23]
["561487302", 23]
["318650247", 23]
["638750142", 23]
["408753621", 23]
["406783152", 23]
["384720516", 23]
["837160542", 23]
["325076481", 23]
["782416503", 23]
["854023167", 23]
["852730164", 23]
["723650184", 23]
["567310824", 23]
["384157602", 23]
["281746305", 23]
["627014853", 23]
["273650481", 23]
["481075263", 23]
["462530187", 23]
["375480621", 23]
["704853621", 23]
["783041256", 23]
["432860157", 23]
["562034718", 23]
["308712465", 23]
["615280743", 23]
["802467513", 23]
["524013687", 23]
["673215408", 23]
["785620143", 23]
["643052718", 23]
["705418362", 23]
["826731504", 23]
["752184603", 23]
["432570618", 23]
["327058146", 23]
["265810347", 23]
["376082145", 23]
["815034267", 23]
["162054387", 23]
["756328401", 23]
["673041258", 23]
["604127358", 23]
["204613857", 23]
["241370865", 23]
["508462173", 23]
["204386157", 23]
["205761438", 23]
["518064372", 23]
["857036214", 23]
["583170642", 23]
["456172803", 23]
["526870143", 23]
["367580241", 23]
["601572843", 23]
["536481207", 23]
["542687301", 23]
["701236845", 23]
["637510482", 23]
["526310874", 23]
["574632108", 23]
["873021564", 23]
["168245703", 23]
["675431802", 23]
["514730682", 23]
["307845126", 23]
["432087165", 23]
["684210753", 23]
["805376412", 23]
["704682135", 23]
["625381704", 23]
["746580213", 23]
["325170648", 23]
["305461872", 23]
["306714852", 23]
["402376815", 23]
["604573128", 23]
["605273814", 23]
["306815742", 23]
["851076234", 23]
["628074531", 23]
["276014853", 23]
["583412607", 23]
["653427801", 23]
["105873642", 23]
["625730184", 23]
["571046328", 23]
["764358102", 23]
["784513602", 23]
["518067243", 23]
["268053471", 23]
["316054782", 23]
["258470136", 23]
["215784306", 23]
["726340851", 23]
["305874261", 23]
["702683451", 23]
["405186372", 23]
["456830721", 23]
["601427538", 23]
["367450281", 23]
["206574831", 23]
["201645837", 23]
["318620457", 23]
["562487103", 23]
["427081356", 23]
["537260841", 23]
["483026571", 23]
["348157206", 23]
["648271503", 23]
["246153807", 23]
["126850743", 23]
["753462801", 23]
["357820461", 23]
["861342507", 23]
["104675382", 23]
["428051376", 23]
["651378204", 23]
["325087461", 23]
["582763401", 23]
["641875302", 23]
["762354108", 23]
["583420761", 23]
["468037521", 23]
["548612703", 23]
["568312704", 23]
["506278314", 23]
["583061427", 23]
["267081543", 23]
["265037418", 23]
["657132408", 23]
["305742681", 23]
["807563214", 23]
["832740651", 23]
["234567108", 23]
["287043516", 23]
["348052167", 23]
["783162504", 23]
["108642357", 23]
["673480152", 23]
["701635428", 23]
["801327546", 23]
["537460128", 23]
["615047823", 23]
["584630127", 23]
["461527308", 23]
["163042857", 23]
["473250681", 23]
["382540716", 23]
["567128304", 23]
["672814305", 23]
["748230156", 23]
["154360287", 23]
["178260435", 23]
["456273801", 23]
["341025867", 23]
["208714365", 23]
["603842175", 23]
["618347205", 23]
["175068342", 23]
["503872614", 23]
["187036254", 23]
["534028716", 23]
["208617453", 23]
["276840135", 23]
["524870361", 23]
["458036172", 23]
["537168204", 23]
["287450613", 23]
["205846731", 23]
["306782541", 23]
["803672145", 23]
["452870613", 23]
["783542106", 23]
["514238607", 23]
["742035681", 23]
["703184652", 23]
["735142608", 23]
["307261854", 23]
["874153602", 23]
["564083172", 23]
["435028617", 23]
["105687243", 23]
["763051482", 23]
["387420615", 23]
["485260317", 23]
["834175602", 23]
["378216504", 23]
["345087621", 23]
["405361827", 23]
["287034156", 23]
["103872564", 23]
["604832715", 23]
["385760241", 23]
["706248153", 23]
["731624805", 23]
["632145708", 23]
["678314205", 23]
["401375268", 23]
["104635287", 23]
["354610728", 23]
["725048163", 23]
["245360871", 23]
["345862701", 23]
["602417835", 23]
["248756103", 23]
["753816204", 23]
["601845723", 23]
["586742103", 23]
["538760124", 23]
["854026317", 23]
["742850361", 23]
["603257814", 23]
["305678412", 23]
["364078512", 23]
["821350764", 23]
["405271683", 23]
["758120436", 23]
["346072185", 23]
["738624501", 23]
["146085327", 23]
["812365407", 23]
["672543801", 23]
["504281673", 23]
["608735142", 23]
["802617354", 23]
["416230857", 23]
["278450631", 23]
["541032867", 23]
["763041285", 23]
["503467281", 23]
["653210847", 23]
["467130582", 23]
["675310482", 23]
["738160245", 23]
["731045268", 23]
["386051274", 23]
["368571402", 23]
["874231506", 23]
["106387524", 23]
["681270534", 23]
["762158304", 23]
["754038612", 23]
["467320581", 23]
["546021873", 23]
["543681207", 23]
["217683504", 23]
["651248307", 23]
["407316258", 23]
["673014852", 23]
["726130854", 23]
["348025617", 23]
["345612708", 23]
["782314506", 23]
["268710534", 23]
["503642781", 23]
["708364512", 23]
["786034152", 23]
["372840651", 23]
["652470138", 23]
["405872361", 23]
["817230645", 23]
["516872304", 23]
["287410635", 23]
["435062817", 23]
["406571328", 23]
["748610352", 23]
["267083451", 23]
["405617328", 23]
["763150284", 23]
["605481237", 23]
["463085721", 23]
["534821706", 23]
["516273804", 23]
["402853167", 23]
["836042715", 23]
["735468201", 23]
["702651483", 23]
["805367214", 23]
["382745601", 23]
["801265473", 23]
["703486215", 23]
["812064375", 23]
["731024568", 23]
["158076432", 23]
["532470681", 23]
["452367108", 23]
["305762841", 23]
["286450731", 23]
["748150623", 23]
["307528461", 23]
["756820143", 23]
["401357862", 23]
["364015287", 23]
["762038451", 23]
["103684527", 23]
["782341605", 23]
["425370861", 23]
["804156237", 23]
["473581602", 23]
["637021845", 23]
["857023461", 23]
["174036582", 23]
["503281647", 23]
["268147503", 23]
["601845372", 23]
["425860137", 23]
["316052874", 23]
["301267458", 23]
["207314865", 23]
["815230746", 23]
["103857264", 23]
["826530714", 23]
["605812347", 23]
["801523746", 23]
["204568371", 23]
["348750162", 23]
["476520813", 23]
["638570124", 23]
["348165207", 23]
["348017625", 23]
["863075214", 23]
["846031572", 23]
["307846152", 23]
["782430561", 23]
["365728401", 23]
["603147582", 23]
["705231468", 23]
["506732841", 23]
["628570431", 23]
["574136208", 23]
["845016273", 23]
["534210768", 23]
["481237605", 23]
["287035416", 23]
["218763504", 23]
["615728403", 23]
["642083157", 23]
["854720631", 23]
["764820531", 23]
["206748351", 23]
["305628471", 23]
["215834706", 23]
["321480567", 23]
["518042376", 23]
["635428701", 23]
["705682143", 23]
["283674501", 23]
["837420651", 23]
["256410387", 23]
["862713504", 23]
["807432165", 23]
["543780216", 23]
["871635204", 23]
["405628173", 23]
["503476821", 23]
["568147302", 23]
["725130684", 23]
["408762153", 23]
["306427851", 23]
["468250173", 23]
["478025136", 23]
["104658372", 23]
["231564708", 23]
["875241306", 23]
["107253864", 23]
["768053412", 23]
["308651427", 23]
["385740621", 23]
["602847513", 23]
["843517206", 23]
["802764153", 23]
["205618734", 23]
["142657308", 23]
["107453682", 23]
["301672845", 23]
["624715308", 23]
["685123704", 23]
["278561403", 23]
["671480325", 23]
["548732601", 23]
["601328754", 23]
["823610574", 23]
["386057124", 23]
["672058314", 23]
["681024735", 23]
["258360471", 23]
["107856423", 23]
["105382674", 23]
["306154287", 23]
["671024853", 23]
["518320746", 23]
["628045317", 23]
["307568124", 23]
["324016587", 23]
["704381652", 23]
["458671302", 23]
["608517234", 23]
["241658307", 23]
["406527831", 23]
["201785643", 23]
["208371645", 23]
["574380162", 23]
["215087463", 23]
["342685701", 23]
["304128657", 23]
["674350218", 23]
["183054672", 23]
["635420187", 23]
["328016574", 23]
["478061253", 23]
["508723164", 23]
["527148306", 23]
["201684753", 23]
["308562174", 23]
["473068125", 23]
["643127805", 23]
["817460532", 23]
["801762534", 23]
["276310854", 23]
["801457623", 23]
["528736401", 23]
["264371508", 23]
["462153807", 23]
["874621503", 23]
["148036725", 23]
["145263807", 23]
["781230456", 23]
["307285614", 23]
["347250168", 23]
["642730185", 23]
["278043561", 23]
["874062153", 23]
["542830617", 23]
["801547632", 23]
["543267108", 23]
["103284657", 23]
["153067248", 23]
["402875316", 23]
["261470358", 23]
["283645701", 23]
["804175362", 23]
["314870625", 23]
["258763401", 23]
["643872105", 23]
["728345601", 23]
["482356701", 23]
["863410572", 23]
["406173285", 23]
["406173852", 23]
["408213567", 23]
["172065348", 23]
["314750628", 23]
["178620345", 23]
["506734812", 23]
["851723604", 23]
["718536402", 23]
["475032168", 23]
["501367284", 23]
["286370154", 23]
["248076531", 23]
["607423185", 23]
["537480216", 23]
["427613805", 23]
["372641508", 23]
["728056134", 23]
["103264587", 23]
["158726304", 23]
["716430852", 23]
["328710456", 23]
["586041273", 23]
["207356418", 23]
["682435107", 23]
["741250368", 23]
["548063721", 23]
["372086154", 23]
["728310546", 23]
["821056473", 23]
["826073154", 23]
["374062518", 23]
["654738201", 23]
["105768432", 23]
["543610872", 23]
["418026357", 23]
["673042518", 23]
["508731642", 23]
["685420173", 23]
["561274803", 23]
["615780342", 23]
["306758241", 23]
["746825103", 23]
["405783612", 23]
["718352406", 23]
["534612708", 23]
["251086347", 23]
["548120673", 23]
["563021487", 23]
["185240736", 23]
["563180274", 23]
["304865271", 23]
["527083614", 23]
["471350682", 23]
["526430187", 23]
["506237814", 23]
["108354726", 23]
["618245307", 23]
["621570348", 23]
["576038241", 23]
["106578324", 23]
["403675218", 23]
["628471305", 23]
["764521308", 23]
["812035674", 23]
["763540812", 23]
["271053684", 23]
["502843617", 23]
["658072143", 23]
["504761238", 23]
["812650347", 23]
["548630172", 23]
["201867453", 23]
["816743205", 23]
["583261704", 23]
["106352874", 23]
["714628503", 23]
["806731254", 23]
["286037415", 23]
["851732406", 23]
["167043285", 23]
["453720681", 23]
["471025638", 23]
["751360842", 23]
["602738514", 23]
["382450617", 23]
["281456307", 23]
["721084356", 23]
["536081274", 23]
["846120573", 23]
["645028731", 23]
["847052163", 23]
["382765104", 23]
["721034658", 23]
["381045726", 23]
["705261483", 23]
["458620731", 23]
["384061752", 23]
["537041682", 23]
["405387216", 23]
["857320164", 23]
["704386125", 23]
["836017524", 23]
["285760431", 23]
["305728416", 23]
["865041732", 23]
["186734205", 23]
["762054318", 23]
["178236405", 23]
["851043267", 23]
["508432671", 23]
["752063184", 23]
["176034852", 23]
["381026574", 23]
["814236507", 23]
["132087564", 23]
["183640752", 23]
["276083154", 23]
["685234107", 23]
["316827504", 23]
["217036854", 23]
["425730681", 23]
["508437126", 23]
["751240386", 23]
["806371245", 23]
["402578361", 23]
["782064153", 23]
["165024378", 23]
["207613845", 23]
["784360512", 23]
["618023574", 23]
["267015843", 23]
["213640587", 23]
["756430218", 23]
["837526104", 23]
["601547823", 23]
["654312708", 23]
["318072654", 23]
["137028456", 23]
["524360187", 23]
["586027134", 23]
["826710534", 23]
["671053482", 23]
["703586124", 23]
["503281764", 23]
["846072315", 23]
["147620853", 23]
["604382517", 23]
["467153208", 23]
["685412307", 23]
["648037251", 23]
["157032468", 23]
["718653402", 23]
["718432506", 23]
["536872401", 23]
["183462507", 23]
["341078562", 23]
["143687205", 23]
["461027538", 23]
["108364527", 23]
["875160234", 23]
["485137602", 23]
["265384701", 23]
["367850214", 23]
["381642507", 23]
["674510238", 23]
["487062153", 23]
["742680351", 23]
["685170234", 23]
["207461538", 23]
["516023874", 23]
["371460258", 23]
["576384102", 23]
["536840217", 23]
["812547306", 23]
["614820753", 23]
["102856743", 23]
["264517308", 23]
["435821607", 23]
["805124673", 23]
["645831702", 23]
["534620718", 23]
["678430512", 23]
["502364718", 23]
["476530218", 23]
["402768351", 23]
["846251703", 23]
["643587201", 23]
["437061582", 23]
["586012734", 23]
["346012587", 23]
["752430168", 23]
["602578314", 23]
["348756201", 23]
["264850731", 23]
["318076452", 23]
["752618304", 23]
["402378651", 23]
["537240681", 23]
["574016238", 23]
["508261347", 23]
["176540238", 23]
["607435218", 23]
["157480623", 23]
["851074263", 23]
["872530614", 23]
["561370284", 23]
["574083612", 23]
["301785624", 23]
["568047213", 23]
["735621804", 23]
["638157204", 23]
["658240731", 23]
["458062731", 23]
["567081342", 23]
["601835427", 23]
["724560318", 23]
["528430761", 23]
["864035172", 23]
["381750624", 23]
["284015673", 23]
["427568103", 23]
["568032471", 23]
["518470623", 23]
["603521487", 23]
["724310685", 23]
["875043261", 23]
["218630754", 23]
["604358172", 23]
["503168274", 23]
["604328571", 23]
["871640253", 23]
["405183276", 23]
["538672104", 23]
["407136528", 23]
["836017452", 23]
["756014238", 23]
["708431265", 23]
["832046751", 23]
["374562108", 23]
["678213405", 23]
["817045236", 23]
["458062173", 23]
["601482375", 23]
["362871405", 23]
["684213705", 23]
["364785102", 23]
["417328506", 23]
["853420716", 23]
["831470652", 23]
["536820471", 23]
["381640725", 23]
["473015628", 23]
["748016253", 23]
["524617308", 23]
["281360754", 23]
["437820615", 23]
["186740235", 23]
["708241536", 23]
["437568201", 23]
["512834607", 23]
["218650743", 23]
["514860237", 23]
["784052163", 23]
["632450817", 23]
["427053618", 23]
["702536841", 23]
["361250874", 23]
["164570382", 23]
["827613504", 23]
["248037561", 23]
["406285713", 23]
["608214375", 23]
["725086143", 23]
["801736524", 23]
["602581437", 23]
["406281573", 23]
["852046713", 23]
["147083526", 23]
["158043627", 23]
["384765201", 23]
["762085143", 23]
["208546137", 23]
["187235406", 23]
["302715684", 23]
["318254607", 23]
["204815637", 23]
["682740135", 23]
["438057162", 23]
["724580136", 23]
["237841605", 23]
["612750348", 23]
["604153287", 23]
["216483507", 23]
["782345106", 23]
["276418305", 23]
["846350271", 23]
["604317258", 23]
["607284153", 23]
["251376804", 23]
["205684731", 23]
["462850713", 23]
["763041852", 23]
["823154607", 23]
["874326501", 23]
["506278143", 23]
["265381407", 23]
["847260153", 23]
["284056731", 23]
["467235108", 23]
["367042185", 23]
["562813704", 23]
["348017562", 23]
["324061785", 23]
["804361275", 23]
["625480713", 23]
["743158206", 23]
["672310458", 23]
["625438107", 23]
["631857402", 23]
["725438601", 23]
["246530187", 23]
["276410358", 23]
["548012673", 23]
["352470618", 23]
["681325704", 23]
["582073461", 23]
["758462103", 23]
["568013724", 23]
["861450237", 23]
["506742381", 23]
["107824536", 23]
["475318602", 23]
["184650732", 23]
["802716345", 23]
["704186523", 23]
["146027853", 23]
["514820736", 23]
["102874356", 23]
["275863401", 23]
["326817405", 23]
["605734218", 23]
["321068457", 23]
["804365217", 23]
["628735104", 23]
["503748216", 23]
["357421608", 23]
["346720851", 23]
["837145206", 23]
["248175306", 23]
["704682513", 23]
["728340156", 23]
["538472601", 23]
["301724856", 23]
["635712804", 23]
["463812705", 23]
["682130574", 23]
["854620137", 23]
["604735812", 23]
["718430625", 23]
["821530746", 23]
["531872604", 23]
["147026583", 23]
["326054187", 23]
["128560743", 23]
["836024517", 23]
["825036471", 23]
["407625183", 23]
["645017832", 23]
["702485163", 23]
["406158723", 23]
["824170536", 23]
["431520867", 23]
["821476305", 23]
["763410528", 23]
["605348712", 23]
["307461258", 23]
["802731645", 23]
["317026584", 23]
["108576423", 23]
["586140723", 23]
["574832601", 23]
["108375426", 23]
["125647308", 23]
["207534861", 23]
["153840627", 23]
["538021674", 23]
["165240378", 23]
["687012345", 23]
["407621538", 23]
["658341207", 23]
["541280736", 23]
["318627405", 23]
["768510423", 23]
["517460382", 23]
["245067183", 23]
["643758201", 23]
["127546308", 23]
["704215638", 23]
["863045271", 23]
["217340586", 23]
["463075281", 23]
["103675284", 23]
["458072613", 23]
["518047362", 23]
["854712306", 23]
["148230576", 23]
["206375184", 23]
["584360172", 23]
["718024356", 23]
["384057216", 23]
["405631872", 23]
["158247603", 23]
["562340187", 23]
["472380165", 23]
["517483206", 23]
["704563821", 23]
["176384205", 23]
["702853461", 23]
["261580473", 23]
["631045287", 23]
["327861405", 23]
["705423861", 23]
["183672504", 23]
["481026537", 23]
["246380571", 23]
["648031527", 23]
["376542801", 23]
["635178204", 23]
["751048263", 23]
["405368721", 23]
["326041875", 23]
["871520634", 23]
["648325701", 23]
["426057183", 23]
["506478213", 23]
["108543672", 23]
["527648103", 23]
["756342801", 23]
["268045371", 23]
["468510273", 23]
["802465173", 23]
["354180267", 23]
["145062837", 23]
["801375246", 23]
["735482601", 23]
["157630284", 23]
["731850624", 23]
["265047381", 23]
["607158423", 23]
["802417536", 23]
["508213647", 23]
["453617802", 23]
["158347206", 23]
["762418305", 23]
["218764305", 23]
["187640532", 23]
["328014675", 23]
["201467835", 23]
["568021473", 23]
["473082516", 23]
["827451603", 23]
["761024835", 23]
["301726845", 23]
["758012436", 23]
["658120734", 23]
["146750238", 23]
["481250673", 23]
["328450167", 23]
["752380416", 23]
["651420387", 23]
["604527813", 23]
["753860214", 23]
["613824507", 23]
["108574632", 23]
["451367802", 23]
["326057814", 23]
["175263408", 23]
["523640187", 23]
["678021453", 23]
["685021473", 23]
["405138672", 23]
["817450623", 23]
["637240185", 23]
["748630512", 23]
["471680352", 23]
["832471506", 23]
["701864253", 23]
["821054763", 23]
["781034256", 23]
["418263507", 23]
["574260831", 23]
["781540632", 23]
["827143506", 23]
["382417506", 23]
["458621703", 23]
["642017385", 23]
["307841625", 23]
["486510723", 23]
["542786103", 23]
["105378624", 23]
["371064852", 23]
["724368105", 23]
["485016372", 23]
["716823405", 23]
["785210436", 23]
["362047815", 23]
["317620548", 23]
["361042587", 23]
["258316704", 23]
["835620147", 23]
["637024518", 23]
["605482731", 23]
["863241507", 23]
["365487102", 23]
["651083724", 23]
["783160254", 23]
["574086132", 23]
["462057138", 23]
["703642851", 23]
["107453268", 23]
["574026318", 23]
["217463508", 23]
["783025164", 23]
["148065372", 23]
["862470513", 23]
["314270658", 23]
["605718342", 23]
["652018374", 23]
["562043817", 23]
["203641857", 23]
["568713204", 23]
["756813402", 23]
["625087134", 23]
["635017824", 23]
["762180354", 23]
["371485206", 23]
["748512603", 23]
["531078624", 23]
["175342608", 23]
["758260143", 23]
["468712305", 23]
["871236504", 23]
["762081453", 23]
["823640751", 23]
["613047852", 23]
["462057381", 23]
["768015324", 23]
["746230851", 23]
["621478503", 23]
["731560248", 23]
["315064287", 23]
["406372185", 23]
["278045316", 23]
["425680317", 23]
["358760142", 23]
["346270581", 23]
["231087546", 23]
["801372564", 23]
["637520418", 23]
["302518746", 23]
["308427615", 23]
["531847602", 23]
["654231708", 23]
["321760458", 23]
["621780534", 23]
["184520736", 23]
["427850613", 23]
["764083251", 23]
["647250183", 23]
["312078564", 23]
["507286143", 23]
["827063145", 23]
["843610275", 23]
["705348162", 23]
["314725608", 23]
["308267541", 23]
["708643512", 23]
["718420365", 23]
["106578243", 23]
["532067418", 23]
["817026543", 23]
["752860134", 23]
["531270468", 23]
["216735408", 23]
["604835172", 23]
["746250381", 23]
["107563824", 23]
["216843705", 23]
["847012653", 23]
["462017358", 23]
["328057416", 23]
["304517826", 23]
["602751438", 23]
["321087456", 23]
["538164207", 23]
